TrainShape:(1182, 837) #EPOCH: [[], 200, 'bert', 0.0005, 512, 0.7, 32] AVG: 0.7471979587364204 VAR: 0.00042197035270803555 F1: 0.745334385702423 SEED: 21054
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.3, 32) AVG: 0.7471979587364203 VAR: 0.0006323257369206272 F1: 0.7453412408060528 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.5, 32) AVG: 0.751815847969694 VAR: 0.0001483674012109847 F1: 0.7491451937055987 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.7, 32) AVG: 0.7366785636016405 VAR: 0.0008125655948685435 F1: 0.7337034390473626 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.3, 32) AVG: 0.751127078050155 VAR: 0.0006899453926785565 F1: 0.7499276473144891 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7544222159606775 VAR: 0.0002996706979019322 F1: 0.7519384030839529 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7544496102188412 VAR: 0.0006981378670586889 F1: 0.7526140897734918 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7393005854544316 VAR: 0.0004131594500736645 F1: 0.7378561771432611 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.7537843210920134 VAR: 0.00037469890991889405 F1: 0.7519536832413406 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.7452490529413607 VAR: 0.0008843705367705139 F1: 0.7427461413463736 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7557762750070443 VAR: 0.0007553925613183903 F1: 0.7544107251788907 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.755095332018409 VAR: 0.000731121411784437 F1: 0.7538649251884302 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7478475940014402 VAR: 0.0005132782979798997 F1: 0.746866713212176 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.7551031589493128 VAR: 0.00031180567537564697 F1: 0.7535056969321345 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7656264675495446 VAR: 0.00036287660781017506 F1: 0.7642054787164393 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7551031589493128 VAR: 0.00038266735338018227 F1: 0.7537038988296394 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.770913559375098 VAR: 0.00032136751347712386 F1: 0.7693328633199283 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7623469835008296 VAR: 0.00043748031278526174 F1: 0.7607931160427337 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7583826429980276 VAR: 0.0006136366757993648 F1: 0.7568858941437413 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.747209699132776 VAR: 0.0007206201079580604 F1: 0.7431247643163637 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7616934347703579 VAR: 0.00027465574978959007 F1: 0.7598478913983082 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.7564337372029679 VAR: 0.00041668289834078656 F1: 0.7547607143601925 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.761039886039886 VAR: 0.0002894666317070129 F1: 0.7584306535956704 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7511701261701261 VAR: 0.00041136426220222597 F1: 0.7473229315129699 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7505283178360102 VAR: 0.0008669759479846841 F1: 0.7491541052855326 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7656421214113522 VAR: 0.00034034590958053235 F1: 0.7639127818091751 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7577369211984597 VAR: 0.00018966634020712125 F1: 0.7552892148230517 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.7584139507216432 VAR: 0.0005257588785240731 F1: 0.756779856339859 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.7597132212516827 VAR: 0.0003034294184533929 F1: 0.7572396159289563 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7577525750602674 VAR: 0.0007744566307168514 F1: 0.7555172046067606 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.755791928868852 VAR: 0.0004201804026390464 F1: 0.7536079323866695 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.7524576563038101 VAR: 0.0004318410373715471 F1: 0.7505956984419091 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.7616973482358098 VAR: 0.0004604222550833244 F1: 0.759294514966592 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7512053473591936 VAR: 0.0012384008638069615 F1: 0.7488707457733288 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.3, 32) AVG: 0.757083372467988 VAR: 0.0005825068843151458 F1: 0.7549450042626975 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.5, 32) AVG: 0.7584022103252873 VAR: 0.00026627529649929127 F1: 0.7559472620584373 SEED: 29108
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.7, 32) AVG: 0.758417864187095 VAR: 0.0007580489541822094 F1: 0.7557980717151787 SEED: 29108
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.3, 32) AVG: 0.7597014808553271 VAR: 0.0005345268679348581 F1: 0.7580469114575439 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.5, 32) AVG: 0.7518158479696941 VAR: 0.0009116111527287911 F1: 0.7504424782805482 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.7, 32) AVG: 0.7537686672302056 VAR: 0.0006499258252189733 F1: 0.7526286878066565 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.3, 32) AVG: 0.7577408346639116 VAR: 0.00019585929115939997 F1: 0.7564447179328956 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.5, 32) AVG: 0.7590440186594032 VAR: 0.0006106698129610563 F1: 0.7576114774005437 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.7, 32) AVG: 0.7537843210920134 VAR: 0.0005857046086567825 F1: 0.7524337631590728 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.3, 32) AVG: 0.7570990263297958 VAR: 0.0002232616357547417 F1: 0.75540693268688 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.5, 32) AVG: 0.7583865564634795 VAR: 0.0003982511940393424 F1: 0.7568004136238277 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.7, 32) AVG: 0.7465326696095927 VAR: 0.0005409015491908719 F1: 0.7451485270462802 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.3, 32) AVG: 0.7537725806956577 VAR: 0.00027970731926402654 F1: 0.7517460306103491 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.5, 32) AVG: 0.7393436335744028 VAR: 0.0006967300315251948 F1: 0.7372807420371663 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.7, 32) AVG: 0.7406194233117309 VAR: 0.0002623074926757439 F1: 0.7390914739704597 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.3, 32) AVG: 0.7577290942675557 VAR: 0.00029426831818501076 F1: 0.7551732169254349 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.5, 32) AVG: 0.7590440186594033 VAR: 0.000424306596383478 F1: 0.7571508523801463 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.7, 32) AVG: 0.7452490529413606 VAR: 0.0007984121337347105 F1: 0.7427971824792756 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.3, 32) AVG: 0.7570872859334398 VAR: 0.00042280362275401255 F1: 0.7549492319633254 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.5, 32) AVG: 0.7557449672834289 VAR: 0.0004259944552503195 F1: 0.7535137074250228 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.7, 32) AVG: 0.7458908612754767 VAR: 0.00041284386481841955 F1: 0.7432292953966146 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.3, 32) AVG: 0.7557606211452366 VAR: 0.0004880592899849552 F1: 0.7536183766713042 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.5, 32) AVG: 0.7577251808021038 VAR: 0.00020267428475591117 F1: 0.7552796883753798 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.7, 32) AVG: 0.7511701261701262 VAR: 0.000489727851684873 F1: 0.7493591686944999 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.3, 32) AVG: 0.7485050561973637 VAR: 0.000662027384900447 F1: 0.7467774588046393 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7643076296922451 VAR: 0.0002604050064301301 F1: 0.7624093204795173 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7478789017250556 VAR: 0.0007628563685494382 F1: 0.745708703246786 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7439067342913497 VAR: 0.00014783669849018693 F1: 0.7427294261416263 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.7504852697160389 VAR: 0.00045098299993744204 F1: 0.7484603258316195 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.751823674900598 VAR: 0.00035471108820288636 F1: 0.7504070427760666 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7557606211452366 VAR: 0.0006828534387910685 F1: 0.7541027813605999 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.7550914185529571 VAR: 0.0005602141538471263 F1: 0.7535691622714429 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7511622992392222 VAR: 0.0006501777910842219 F1: 0.7498772528375011 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.7597210481825867 VAR: 0.00019796026255050503 F1: 0.7583903689440089 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7544417832879372 VAR: 0.0005090687588526153 F1: 0.7530790271402384 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7590401051939515 VAR: 0.00016932988300870906 F1: 0.7577706991358846 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.7590557590557591 VAR: 0.000457301076170482 F1: 0.7576850037096956 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7649846592154286 VAR: 0.0003863262800112713 F1: 0.763602781916341 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7610164052471745 VAR: 0.00026182334819894906 F1: 0.7594640078353146 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.7445876772799851 VAR: 0.0006322341825842279 F1: 0.7411777077682139 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7590714129175669 VAR: 0.0004033891106781506 F1: 0.757203055368838 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.7551070724147648 VAR: 0.0005341113968679707 F1: 0.7536398830005127 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.7531229454306377 VAR: 0.000274368222002441 F1: 0.7511165042527614 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7465600638677563 VAR: 0.0007294455906741062 F1: 0.7432919246213946 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7656773426004194 VAR: 0.0008320752144099516 F1: 0.7637153442632226 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7643193700886008 VAR: 0.000269934039347839 F1: 0.7625028547621526 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7551070724147647 VAR: 0.0004029557208134052 F1: 0.7525026262636207 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.7603863373094142 VAR: 0.0005298043917325132 F1: 0.757870382397971 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.7498317209855672 VAR: 0.00025765019801500554 F1: 0.7476502887839737 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7531346858269936 VAR: 0.0002916617916509537 F1: 0.7506136220855228 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.7478749882596036 VAR: 0.0008116079653023965 F1: 0.746251570222298 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.7695908080523465 VAR: 0.0005375944742366734 F1: 0.767337942805061 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.7630200995585611 VAR: 0.0006142762390459466 F1: 0.7609985484770818 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7584413449798064 VAR: 0.0012545093729934536 F1: 0.75666695708408 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.3, 32) AVG: 0.757079459002536 VAR: 0.000800088659344789 F1: 0.7550957764174231 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.5, 32) AVG: 0.758410037256191 VAR: 0.0006753693542195423 F1: 0.7569103009192952 SEED: 26271
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 512, 0.7, 32) AVG: 0.7538234557465326 VAR: 0.001338094530801999 F1: 0.7508899555545095 SEED: 26271
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.3, 32) AVG: 0.7603706834476066 VAR: 0.0010040966846392946 F1: 0.7589425092460371 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.5, 32) AVG: 0.7616934347703579 VAR: 0.0008508859702045213 F1: 0.760023375987127 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 128, 0.7, 32) AVG: 0.7531229454306377 VAR: 0.0003766310770450616 F1: 0.751953466756012 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.3, 32) AVG: 0.7596897404589713 VAR: 0.00031453401910470604 F1: 0.7581726589878991 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.5, 32) AVG: 0.7432492720954259 VAR: 0.0004681233562066734 F1: 0.7412308845431563 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 256, 0.7, 32) AVG: 0.7531307723615416 VAR: 0.0006606675778712924 F1: 0.7518528018426787 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.3, 32) AVG: 0.7544691775461007 VAR: 0.0003084272927951052 F1: 0.7527295406119232 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.5, 32) AVG: 0.7616895213049059 VAR: 0.0006584536414776312 F1: 0.7601888074303085 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0001, 512, 0.7, 32) AVG: 0.7517962806424344 VAR: 0.0005250141610329747 F1: 0.7505513503498734 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.3, 32) AVG: 0.7603667699821546 VAR: 0.0004371624302482402 F1: 0.7587390885263368 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.5, 32) AVG: 0.7399697880467111 VAR: 0.0005819473583656584 F1: 0.7367116599625227 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 128, 0.7, 32) AVG: 0.7452529664068126 VAR: 0.0003843636662439595 F1: 0.7432145939100576 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.3, 32) AVG: 0.761689521304906 VAR: 0.0003790946207613474 F1: 0.7585662469619122 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.5, 32) AVG: 0.7544339563570333 VAR: 0.0004489255543783958 F1: 0.7522772477381797 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 256, 0.7, 32) AVG: 0.7531542531542532 VAR: 0.000508797955276799 F1: 0.7509624069789557 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.3, 32) AVG: 0.7485324504555274 VAR: 0.0003285116616065747 F1: 0.7471453628005587 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.5, 32) AVG: 0.7517845402460787 VAR: 0.0006105094320626326 F1: 0.7492264342796645 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.0005, 512, 0.7, 32) AVG: 0.7386274693967001 VAR: 0.0006281151869893609 F1: 0.7364439874309779 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.3, 32) AVG: 0.7491859991859992 VAR: 0.00041693664077060847 F1: 0.746898606881352 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.5, 32) AVG: 0.7491938261169032 VAR: 0.0005753371597819183 F1: 0.7476631069852162 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 128, 0.7, 32) AVG: 0.7439145612222535 VAR: 0.0002920592520287148 F1: 0.7421733760359093 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.3, 32) AVG: 0.7544339563570333 VAR: 0.0004255837012686778 F1: 0.7523630885021964 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.5, 32) AVG: 0.7564102564102564 VAR: 0.0004671868922632952 F1: 0.7547042016784729 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 256, 0.7, 32) AVG: 0.7459065151372845 VAR: 0.0006392604954737548 F1: 0.7434065047891191 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.3, 32) AVG: 0.7439106477568015 VAR: 0.00035569074104366304 F1: 0.7423159666408292 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.5, 32) AVG: 0.7511349049810587 VAR: 0.0002187358068724677 F1: 0.7487831659526091 SEED: 23489
TrainShape:(1182, 837) #EPOCH: ([], 200, 'bert', 0.001, 512, 0.7, 32) AVG: 0.7459143420681883 VAR: 0.0008379160686419496 F1: 0.7430610146232932 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.3, 32) AVG: 0.7498473748473748 VAR: 0.0009269741480331683 F1: 0.7483971062686133 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.5, 32) AVG: 0.7544339563570333 VAR: 0.0006219571853505086 F1: 0.7529983206346726 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 128, 0.7, 32) AVG: 0.7557606211452366 VAR: 0.00028650644630106746 F1: 0.7545472926707523 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.3, 32) AVG: 0.7603589430512507 VAR: 0.0003020928599158178 F1: 0.7588951443547003 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.5, 32) AVG: 0.7564259102720641 VAR: 0.00035064829943548645 F1: 0.7551430011516328 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 256, 0.7, 32) AVG: 0.7504852697160389 VAR: 0.00044543203203521557 F1: 0.7491303259332057 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.3, 32) AVG: 0.7597093077862309 VAR: 0.0004369314155927941 F1: 0.7582504824488866 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.5, 32) AVG: 0.7603706834476065 VAR: 0.0005761627109611261 F1: 0.759008955465144 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0001, 512, 0.7, 32) AVG: 0.7550992454838608 VAR: 0.0006245974053506215 F1: 0.7537139556400551 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.3, 32) AVG: 0.7478789017250556 VAR: 0.001088899095485157 F1: 0.7444950013617875 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.5, 32) AVG: 0.7584217776525468 VAR: 0.000569256622484569 F1: 0.756547250849068 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 128, 0.7, 32) AVG: 0.7617051751667137 VAR: 0.00037872840341574764 F1: 0.7595565122683374 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.3, 32) AVG: 0.7623430700353777 VAR: 0.0002138377264511265 F1: 0.7602356987011163 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.5, 32) AVG: 0.7570911993988917 VAR: 0.0005688669728648485 F1: 0.7543588335245841 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 256, 0.7, 32) AVG: 0.7630122726276573 VAR: 0.000446453495404325 F1: 0.7612229685990661 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.3, 32) AVG: 0.7669413919413919 VAR: 0.00044046610522540834 F1: 0.7646362345095392 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.5, 32) AVG: 0.7551227262765725 VAR: 0.000325918428676398 F1: 0.7532784299113442 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.0005, 512, 0.7, 32) AVG: 0.7564572179956796 VAR: 0.0009438015532635905 F1: 0.7542511660623039 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.3, 32) AVG: 0.7570716320716322 VAR: 0.0004463671176095282 F1: 0.7546130176745617 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.5, 32) AVG: 0.7551109858802165 VAR: 0.0009524189635115308 F1: 0.7533713581055331 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 128, 0.7, 32) AVG: 0.7544652640806487 VAR: 0.0005359059721309345 F1: 0.752615793589078 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.3, 32) AVG: 0.7590479321248552 VAR: 0.0005384889438691764 F1: 0.7571662248905349 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.5, 32) AVG: 0.7616973482358098 VAR: 0.0003583452041907895 F1: 0.7597415816116573 SEED: 23489
TrainShape:(1182, 768) #EPOCH: ([], 200, 'only_bert', 0.001, 256, 0.7, 32) AVG: 0.7485363639209793 VAR: 0.0003422785667934772 F1: 0.7464318428506562 SEED: 23489
