,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
/home/lucas/Lux/res/readability/input_texts/216.txt,11.401932515337425,14.244100204498977,10.6876770398773,61.703164621676905,15.406543967280165,53.240286298568506,12.617692030835672,7.083333333333333,11.280592433537832,4.690184049079755,1.3895705521472392,27.166666666666668,1.0,0.6012269938650306,1529,453,326,196,12,12,85,37,130,11,6,0,2,1,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/217.txt,12.045131578947366,13.67286690283401,12.159130937500002,50.355536437246975,15.143319838056682,53.97672064777328,13.076629473115577,7.153846153846154,11.02927165991903,4.970394736842105,1.569078947368421,23.384615384615383,1.0,0.6381578947368421,1511,477,304,194,13,13,93,44,120,13,1,0,2,1,6,0,2,1
/home/lucas/Lux/res/readability/input_texts/218.txt,23.56354054054054,28.9035472972973,9.582673881756758,31.565243243243273,27.46378378378379,77.1054054054054,15.96148139681572,10.6,12.067313243243243,4.402027027027027,1.3614864864864864,59.2,1.0,0.6047297297297297,1303,403,296,179,5,5,53,28,103,16,7,0,0,0,1,2,0,1
/home/lucas/Lux/res/readability/input_texts/219.txt,11.70275231088474,14.0271675155631,9.124204944444447,63.46798811544993,16.406866628937937,49.26089417091114,13.130724502589556,5.842105263157895,9.53587977740049,4.410394265232975,1.342293906810036,29.36842105263158,1.0,0.5448028673835126,2461,749,558,304,19,19,111,65,157,28,13,1,2,2,3,1,0,2
/home/lucas/Lux/res/readability/input_texts/220.txt,11.446153846153848,13.329999999999998,17.20235738461539,36.15384615384618,11.353846153846156,48.38461538461539,10.745966692414834,4.6,18.61376153846154,6.0,1.8615384615384616,13.0,1.0,0.7076923076923077,390,121,65,46,5,5,23,10,59,0,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/221.txt,11.170113052415214,11.641952723535454,11.600831057553957,50.34618705035973,14.561562178828366,45.03699897225077,12.92831448793946,5.0,10.471666084275437,4.913669064748201,1.6115107913669064,19.857142857142858,1.0,0.6618705035971223,1366,448,278,184,14,14,70,46,103,10,3,2,2,1,5,2,2,1
/home/lucas/Lux/res/readability/input_texts/222.txt,5.524444444444445,8.045416666666668,8.116477152777783,87.51500000000001,9.422222222222222,37.44444444444444,8.477225575051662,3.5,9.573327777777777,4.347222222222222,1.1944444444444444,18.0,1.0,0.6388888888888888,313,86,72,46,4,4,14,4,23,3,0,0,2,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/223.txt,13.302410215482844,14.405770151636077,11.817288268156425,45.23642458100561,15.81516360734238,48.47645650438947,13.350983390135314,5.857142857142857,10.550429449321626,4.893854748603352,1.6033519553072626,25.571428571428573,1.0,0.7150837988826816,876,287,179,128,7,7,41,25,64,4,0,0,0,0,4,0,2,0
/home/lucas/Lux/res/readability/input_texts/224.txt,17.19435424354244,20.559013624751636,9.883776891143913,46.04608998013058,20.73596366732898,62.172012489355666,14.26601424298216,8.538461538461538,10.161763184785695,4.488929889298893,1.400369003690037,41.69230769230769,1.0,0.5719557195571956,2433,759,542,310,13,13,111,55,153,18,8,0,1,2,7,3,2,1
/home/lucas/Lux/res/readability/input_texts/225.txt,18.459565217391305,23.829869565217386,11.344681378260873,44.647608695652195,21.70434782608696,69.04347826086956,13.677078252031311,10.6,11.890839130434783,4.726086956521739,1.3652173913043477,46.0,1.0,0.6347826086956522,1087,314,230,146,5,5,53,19,87,6,0,1,0,1,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/226.txt,6.799135802469138,8.125370370370373,8.216289438271609,78.37611111111113,9.91604938271605,35.28395061728395,9.055300708194984,3.111111111111111,8.330596296296296,4.364197530864198,1.3024691358024691,18.0,1.0,0.6234567901234568,707,211,162,101,9,9,28,11,39,3,0,0,0,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/227.txt,11.22896732026144,13.87980392156863,8.212050575163403,69.0583529411765,14.592941176470589,45.63267973856209,10.348469228349535,4.6,8.972756732026143,4.248366013071895,1.261437908496732,30.6,1.0,0.6209150326797386,650,193,153,95,5,5,23,9,37,11,1,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/228.txt,16.74488696488697,20.834437229437235,14.650730346560849,36.21543290043291,20.46503126503127,67.82924482924483,16.159856313114446,11.5,12.567576575276576,5.325396825396825,1.6044973544973544,34.36363636363637,1.0,0.49074074074074076,4026,1213,756,371,22,22,253,127,346,17,5,0,0,2,15,1,3,0
/home/lucas/Lux/res/readability/input_texts/229.txt,38.66128572053739,47.68971584029875,11.475166166994885,-14.629607165258975,42.38834770177819,117.62900237772234,21.34847859269718,22.185185185185187,14.134143890128806,4.692398582118945,1.4895628200078772,94.03703703703704,1.0,0.34265458842063806,11914,3782,2539,870,27,27,599,303,938,91,39,1,4,2,55,0,2,0
/home/lucas/Lux/res/readability/input_texts/230.txt,52.04237966166859,65.44099769319493,11.243708442906577,-46.42249740484428,57.27951557093426,153.1949442522107,25.64950330581225,30.1,15.611355240292196,4.638216070742022,1.4332948865820838,130.05,0.9523809523809523,0.2295271049596309,12064,3728,2601,597,20,21,602,342,910,77,8,1,1,2,29,1,5,0
/home/lucas/Lux/res/readability/input_texts/231.txt,28.603259296160783,36.585237210133094,7.546845187784729,28.949922783559558,34.22784508429827,92.36445480788105,16.294622520094627,11.19277108433735,11.251612183550044,4.035286850436259,1.1666280596092966,78.01807228915662,1.0,0.15635858234885336,52261,15109,12951,2025,166,166,1858,978,3072,456,150,1,4,3,87,1,3,0
/home/lucas/Lux/res/readability/input_texts/232.txt,9.493636363636366,10.775209790209793,10.270639924242428,63.16814685314687,13.274592074592073,40.76223776223776,11.857851797221404,4.153846153846154,10.804253962703964,4.681818181818182,1.4545454545454546,20.307692307692307,1.0,0.6477272727272727,1236,384,264,171,13,13,54,34,103,6,1,0,1,3,1,0,1,0
/home/lucas/Lux/res/readability/input_texts/233.txt,12.930625000000003,15.544218749999999,9.458304984375005,59.351875000000014,15.3,52.3125,10.745966692414834,6.5,11.144950000000001,4.453125,1.359375,32.0,1.0,0.65625,1140,348,256,168,8,8,52,16,96,14,3,0,0,0,0,0,1,0
/home/lucas/Lux/res/readability/input_texts/234.txt,147.5945502645503,188.7026984126984,10.502476465608467,-289.85880952380944,153.95132275132278,395.989417989418,30.92848008753788,68.0,27.14736349206349,4.4867724867724865,1.335978835978836,378.0,1.0,0.5873015873015873,1696,505,378,222,1,1,68,26,114,11,4,0,0,0,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/235.txt,15.080737337192474,18.270325615050652,11.338073264833575,48.47847214182346,19.377163531114327,59.58617945007236,15.0,8.65,11.108617047756875,4.7612156295224315,1.4573082489146165,34.55,1.0,0.552821997105644,3290,1007,691,382,20,20,173,96,252,28,9,1,5,1,11,0,0,0
/home/lucas/Lux/res/readability/input_texts/236.txt,7.155373353974351,8.663708694073357,11.051631295160195,68.18164210767733,10.364821079321395,40.363313775331434,10.084272431792165,3.6542056074766354,10.51628450776905,4.933878663940014,1.474437627811861,13.710280373831775,1.0,0.4164962508520791,7238,2163,1467,611,107,107,391,179,576,49,10,0,2,2,21,2,12,3
/home/lucas/Lux/res/readability/input_texts/237.txt,7.839733290488432,8.96493787489289,10.20102368894602,67.7244157026564,9.156855184233075,37.80216366752356,8.70087712549569,3.5,10.488531019708656,4.732647814910026,1.4498714652956297,16.208333333333332,1.0,0.5475578406169666,1841,564,389,213,24,24,84,26,149,8,3,0,0,0,7,1,2,0
/home/lucas/Lux/res/readability/input_texts/238.txt,10.906627906976748,13.308139534883722,12.769261325581397,55.16133720930235,13.716279069767445,47.081395348837205,12.082951062292475,5.5,10.761853488372093,5.093023255813954,1.5348837209302326,21.5,1.0,0.8372093023255814,438,132,86,72,4,4,22,11,33,0,2,0,0,1,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/239.txt,27.50981873764022,32.961729203188284,12.536507884515416,9.377886078463582,29.89334622924205,88.21275658684445,18.081175699033423,16.023255813953487,13.99580742407102,4.899740066839955,1.5826216115855922,62.627906976744185,1.0,0.3033791310805793,13195,4262,2693,817,43,43,689,326,1237,78,5,0,0,4,41,0,3,0
/home/lucas/Lux/res/readability/input_texts/240.txt,16.584337462023843,20.007653657396588,13.01875276606684,39.14759289553636,21.13774246319234,64.66954896003739,16.618169680781094,10.363636363636363,11.92572916569292,5.043701799485861,1.557840616966581,35.36363636363637,1.0,0.6066838046272494,1962,606,389,236,11,11,114,68,161,10,6,0,2,2,11,0,3,0
/home/lucas/Lux/res/readability/input_texts/241.txt,12.681720937085604,13.636458916556158,14.722433891410049,37.442340749472066,16.74945238446049,54.6775207504543,14.40175425099138,6.7272727272727275,12.650806487893522,5.460291734197731,1.7779578606158832,18.696969696969695,1.0,0.5364667747163695,3369,1097,617,331,33,33,222,143,316,18,5,0,1,3,16,0,4,1
/home/lucas/Lux/res/readability/input_texts/242.txt,14.649342657342661,16.71157342657343,12.370887253846156,42.65774825174826,18.587412587412587,58.00699300699301,15.24744871391589,8.409090909090908,11.490831468531468,4.961538461538462,1.5861538461538462,29.545454545454547,1.0,0.5138461538461538,3225,1031,650,334,22,22,185,110,263,30,4,1,1,3,11,0,2,0
/home/lucas/Lux/res/readability/input_texts/243.txt,16.23205060422961,20.459614803625378,9.952307027190336,52.38016049848944,19.812839879154083,60.10611782477341,13.062305898749054,7.75,11.17465166163142,4.501510574018127,1.3293051359516617,41.375,1.0,0.6827794561933535,1490,440,331,226,8,8,62,27,115,11,6,0,1,0,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/244.txt,20.820242718446604,26.68106796116505,11.539706475728156,37.51881067961166,24.289320388349516,75.04368932038835,14.937336386313323,12.125,11.211506796116506,4.747572815533981,1.383495145631068,51.5,1.0,0.5703883495145631,1956,570,412,235,8,8,97,38,131,16,4,0,1,1,9,0,2,0
/home/lucas/Lux/res/readability/input_texts/245.txt,13.559872262773723,16.17772821916526,12.553666197536497,47.89876239940109,17.06219352423732,54.42555680329403,14.076655979685732,7.397435897435898,11.859274040801049,5.001368613138686,1.541514598540146,28.102564102564102,1.0,0.4092153284671533,10963,3379,2192,897,78,78,577,319,948,32,5,5,5,13,45,0,5,1
/home/lucas/Lux/res/readability/input_texts/246.txt,41.354250764525986,52.9902752293578,8.79574674311927,-7.286238532110062,46.90275229357798,123.6788990825688,19.431676725154983,16.0,13.72678379204893,4.229357798165138,1.2232415902140672,109.0,1.0,0.6116207951070336,1383,400,327,200,3,3,48,27,97,5,1,0,1,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/247.txt,11.147058823529413,14.014784313725492,9.718030635294117,65.60843137254905,14.156862745098039,47.15686274509804,10.745966692414834,5.333333333333333,10.429009803921568,4.517647058823529,1.3294117647058823,28.333333333333332,1.0,0.8,384,113,85,68,3,3,16,6,29,2,1,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/248.txt,21.160397923875433,25.274371395617074,11.824488415224913,29.1430651672434,24.80299884659746,73.08016147635524,17.14213562373095,12.0,12.418058016147635,4.802768166089965,1.5224913494809689,48.166666666666664,1.0,0.5986159169550173,1388,440,289,173,6,6,72,40,117,14,3,0,0,0,3,0,4,0
/home/lucas/Lux/res/readability/input_texts/249.txt,6.184454022988508,8.501551724137933,6.628603264367822,89.46219827586208,10.539080459770116,36.69252873563218,8.477225575051662,3.25,9.615644827586207,4.045977011494253,1.1264367816091954,21.75,1.0,0.7011494252873564,352,98,87,61,4,4,13,4,27,4,1,0,0,1,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/250.txt,14.801893939393942,16.48366666666667,14.885609098989903,33.022840909090924,19.43535353535354,57.47727272727273,16.30413469565007,8.1,12.679352525252526,5.4222222222222225,1.7575757575757576,24.75,1.0,0.5292929292929293,2684,870,495,262,20,20,162,118,245,10,4,0,2,5,16,0,3,1
/home/lucas/Lux/res/readability/input_texts/251.txt,10.925931677018635,13.386449275362317,9.811539642857145,64.52214803312631,14.83271221532091,47.95134575569358,12.082951062292475,5.666666666666667,10.16538364389234,4.543478260869565,1.360248447204969,26.833333333333332,1.0,0.5745341614906833,1463,438,322,185,12,12,68,33,106,11,4,0,3,1,4,0,0,0
/home/lucas/Lux/res/readability/input_texts/252.txt,13.040707964601769,17.076961651917408,7.9737785840708,68.6555457227139,17.1905604719764,53.59587020648967,10.745966692414834,6.0,8.998129498525074,4.176991150442478,1.1814159292035398,37.666666666666664,1.0,0.5265486725663717,944,267,226,119,6,6,36,12,50,3,11,0,1,2,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/253.txt,13.845567535190181,16.69863831486473,13.567836137466308,44.74426125586506,16.65296995108316,57.93970250574024,13.801234497346433,8.37037037037037,13.149945362883098,5.177897574123989,1.5862533692722371,27.48148148148148,1.0,0.5,3842,1177,742,371,27,27,226,105,383,21,4,1,4,3,37,0,2,0
/home/lucas/Lux/res/readability/input_texts/254.txt,13.649337276810165,16.782665133092344,11.24931778026071,53.46567860663821,16.955592069229926,56.72790009858692,13.116963041173502,7.9411764705882355,10.348993416584511,4.759776536312849,1.4338919925512104,31.58823529411765,1.0,0.5921787709497207,2556,770,537,318,17,17,135,58,175,21,9,0,2,1,6,0,4,0
/home/lucas/Lux/res/readability/input_texts/255.txt,12.228798882681563,14.905325884543764,9.945983899441341,60.524557728119206,16.179143389199254,52.73836126629423,12.746794344808963,6.833333333333333,11.643942830540038,4.5474860335195535,1.3715083798882681,29.833333333333332,1.0,0.5083798882681564,1628,491,358,182,12,12,82,38,148,6,2,0,0,1,5,0,1,1
/home/lucas/Lux/res/readability/input_texts/256.txt,12.940000000000001,16.431902515723273,8.573068070754722,65.22166666666668,17.435220125786167,52.07861635220126,12.354143466934854,5.916666666666667,9.448255031446541,4.287735849056604,1.25,35.333333333333336,1.0,0.5188679245283019,1818,530,424,220,12,12,71,35,109,20,7,0,4,1,3,0,2,0
/home/lucas/Lux/res/readability/input_texts/257.txt,3.129999999999999,28.769375000000004,16.289465520833332,158.115,19.200000000000003,89.66666666666666,3.0,20.0,11.938550000000001,5.5625,0.0,48.0,1.0,0.7708333333333334,267,0,48,37,1,1,20,0,18,0,0,0,1,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/258.txt,3.278823529411767,4.676274509803921,8.031292705882354,81.64803921568628,4.619607843137255,29.196078431372552,6.16227766016838,1.3333333333333333,10.41933137254902,4.9411764705882355,1.411764705882353,5.666666666666667,1.0,0.47058823529411764,168,48,34,16,6,6,8,2,14,0,2,0,0,0,0,2,0,0
/home/lucas/Lux/res/readability/input_texts/259.txt,9.789539007092198,11.823989361702125,9.78522721453901,66.73250000000002,14.293617021276596,46.19503546099291,12.287087810503355,5.333333333333333,10.513376595744681,4.565602836879433,1.374113475177305,23.5,1.0,0.5035460992907801,2575,775,564,284,24,24,128,69,204,19,3,0,2,4,5,1,4,2
/home/lucas/Lux/res/readability/input_texts/260.txt,13.627544466403162,16.10807312252964,10.385314090909095,53.687403656126506,18.025494071146245,52.96887351778656,14.291589790636214,6.75,10.447629644268776,4.612648221343873,1.4308300395256917,31.625,1.0,0.6324110671936759,1167,362,253,160,8,8,54,34,84,8,3,0,0,0,6,0,2,0
/home/lucas/Lux/res/readability/input_texts/261.txt,22.68661465036465,28.096963481338484,11.474637209325397,29.457109073359085,26.53665808665809,78.49442299442299,16.92062440351667,13.08108108108108,11.931321396396397,4.7311507936507935,1.4429563492063493,54.486486486486484,1.0,0.4246031746031746,9538,2909,2016,856,37,37,484,239,714,75,25,0,5,2,42,1,6,4
/home/lucas/Lux/res/readability/input_texts/262.txt,7.682662921348314,7.391816479400749,10.27931911797753,61.117580524344596,11.712958801498129,38.973408239700376,10.874007874011811,3.216666666666667,10.545522059925094,4.859550561797753,1.5800561797752808,11.866666666666667,1.0,0.5056179775280899,3460,1125,712,360,60,60,193,124,285,31,8,2,5,8,15,0,2,1
/home/lucas/Lux/res/readability/input_texts/263.txt,29.619856647763076,36.7851356857803,10.610394745557656,13.564815427431228,34.560911573198915,93.69906532241126,19.881943016134134,14.86111111111111,11.489398970804453,4.560302457466919,1.4030245746691872,73.47222222222223,0.972972972972973,0.36370510396975425,12062,3711,2645,962,36,37,535,342,705,161,49,1,6,4,58,5,8,2
/home/lucas/Lux/res/readability/input_texts/264.txt,8.54477272727273,10.429870129870132,10.419672863636361,68.08715909090911,12.115584415584417,41.97727272727273,10.984359711335657,4.375,10.435650649350649,4.720779220779221,1.4090909090909092,19.25,1.0,0.7207792207792207,727,217,154,111,8,8,35,17,57,11,0,0,0,0,2,0,2,0
/home/lucas/Lux/res/readability/input_texts/265.txt,9.073076923076925,14.75769230769231,12.008182461538464,76.32192307692308,16.553846153846155,52.92307692307692,13.954451150103322,7.0,9.784561538461539,4.923076923076923,1.2307692307692308,26.0,1.0,0.9230769230769231,128,32,26,24,1,1,7,4,8,2,1,0,0,0,0,0,1,0
/home/lucas/Lux/res/readability/input_texts/266.txt,6.799135802469138,8.125370370370373,8.216289438271609,78.37611111111113,9.91604938271605,35.28395061728395,9.055300708194984,3.111111111111111,8.330596296296296,4.364197530864198,1.3024691358024691,18.0,1.0,0.6234567901234568,707,211,162,101,9,9,28,11,39,3,0,0,0,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/267.txt,34.23785714285714,41.933214285714286,10.516290654761907,-0.7928571428571161,38.12380952380953,104.83333333333333,19.881943016134134,17.5,13.254209523809523,4.535714285714286,1.4464285714285714,84.0,1.0,0.5238095238095238,762,243,168,88,2,2,35,19,58,2,3,0,0,0,5,1,0,0
/home/lucas/Lux/res/readability/input_texts/268.txt,21.78745614035088,25.877269736842102,12.67903069627193,24.350526315789494,25.73508771929825,75.41228070175438,18.338290579290017,13.157894736842104,11.938550000000001,4.948464912280702,1.581140350877193,48.0,1.0,0.3432017543859649,4513,1442,912,313,19,19,250,149,342,41,16,0,0,1,31,0,1,3
/home/lucas/Lux/res/readability/input_texts/269.txt,10.768792199622563,13.360207590689875,10.018915083665341,64.91444432795137,14.791528622352695,48.13420004193752,12.147907439754503,5.7368421052631575,10.608737198574126,4.581673306772909,1.3605577689243027,26.42105263157895,1.0,0.5139442231075697,2300,683,502,258,19,19,109,53,180,22,4,0,0,1,8,0,3,0
/home/lucas/Lux/res/readability/input_texts/270.txt,8.775204081632655,10.092551020408166,7.050942234693878,75.7858673469388,13.06530612244898,38.785714285714285,10.745966692414834,3.5,8.557516326530612,4.091836734693878,1.2551020408163265,24.5,1.0,0.6938775510204082,401,123,98,68,4,4,14,8,23,1,3,0,1,0,1,0,0,0
